lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
IXI451-HH-2212	1988.0	1533.0	6713.0	2276.0	2305.0	8035.0	10232.0	10822.0	2784.0	9977.0	7203.0	7782.0	5379.0	10923.0	2387.0	2835.0	4913.0	1948.0	3203.0	1796.0	9947.0	2508.0	13277.0	9505.0	2638.0	12893.0	20738.0	11425.0	10979.0	11244.0	998.0	2823.0	1282.0	6945.0	1090359.0	1499968.11115
IXI452-HH-2213	2193.0	1212.0	4909.0	2030.0	1398.0	7149.0	8753.0	8767.0	1744.0	8159.0	6291.0	4092.0	4433.0	7355.0	1561.0	2720.0	3889.0	1639.0	2419.0	1493.0	6829.0	1996.0	9811.0	7043.0	1989.0	10688.0	17040.0	10987.0	10590.0	8703.0	562.0	2311.0	696.0	5771.0	892362.0	1343651.57458
IXI453-HH-2214	2206.0	1914.0	7568.0	3280.0	2424.0	10698.0	10988.0	14624.0	3109.0	10819.0	8439.0	5624.0	5860.0	11669.0	2259.0	2813.0	5414.0	2278.0	4700.0	1786.0	8884.0	3052.0	14129.0	9009.0	3095.0	13943.0	20039.0	10279.0	11627.0	12564.0	992.0	2923.0	1297.0	8083.0	1237571.0	1808516.85709
IXI454-Guys-1083	2430.0	1378.0	5482.0	2493.0	2344.0	9587.0	14275.0	11328.0	2867.0	12160.0	8623.0	6754.0	5286.0	12224.0	2167.0	3059.0	4108.0	2478.0	4432.0	1964.0	7829.0	2229.0	11416.0	10448.0	3430.0	14682.0	21625.0	12757.0	11768.0	12627.0	962.0	2652.0	1079.0	6922.0	1189588.0	1476535.48649
IXI455-Guys-0981	1913.0	1999.0	5539.0	2288.0	2059.0	8714.0	11383.0	10716.0	2864.0	9728.0	6862.0	4387.0	5261.0	11253.0	1793.0	3323.0	3970.0	2122.0	2504.0	1711.0	8306.0	2981.0	11172.0	9991.0	1945.0	12196.0	19143.0	12771.0	10345.0	11415.0	770.0	3254.0	1187.0	7447.0	1067888.0	1552362.84904
IXI456-Guys-1019	2318.0	1299.0	4960.0	2603.0	2018.0	7705.0	7990.0	7019.0	1935.0	9492.0	5399.0	4752.0	3814.0	7910.0	1765.0	2967.0	3429.0	1621.0	2823.0	1695.0	8045.0	2609.0	10940.0	6263.0	2193.0	10236.0	19296.0	8922.0	9980.0	8499.0	712.0	2067.0	950.0	5528.0	921685.0	1331884.69601
IXI457-Guys-0984	3391.0	2924.0	7142.0	2706.0	3183.0	13284.0	16861.0	14999.0	2466.0	14571.0	9760.0	8344.0	5019.0	15343.0	2552.0	5182.0	5811.0	3078.0	4072.0	2041.0	13149.0	3665.0	14684.0	13171.0	4453.0	19021.0	26666.0	16858.0	18779.0	12599.0	1130.0	2900.0	1399.0	10282.0	1565477.0	2118876.37085
IXI458-Guys-0993	2553.0	2144.0	5183.0	3019.0	1857.0	10286.0	11950.0	12899.0	2609.0	10613.0	7923.0	6777.0	6110.0	12156.0	1578.0	3115.0	5286.0	2683.0	4635.0	2001.0	9560.0	3441.0	13146.0	9499.0	2742.0	16281.0	21798.0	12788.0	13923.0	13069.0	1022.0	2989.0	1403.0	8461.0	1148711.0	1702961.47257
IXI459-Guys-0992	1739.0	1114.0	4064.0	2142.0	1738.0	7260.0	9517.0	8693.0	1987.0	8193.0	5569.0	4868.0	4071.0	8654.0	1553.0	2375.0	3177.0	1823.0	2337.0	1406.0	7655.0	2364.0	8921.0	6538.0	1811.0	11004.0	16518.0	10046.0	8484.0	7907.0	825.0	2025.0	823.0	5050.0	900925.0	1256863.59548
IXI460-Guys-0999	1762.0	992.0	6088.0	2744.0	1965.0	9079.0	8523.0	8695.0	1632.0	9681.0	6875.0	6444.0	3866.0	9553.0	2193.0	2772.0	3460.0	1729.0	2486.0	2013.0	7982.0	2665.0	9690.0	7760.0	1354.0	13878.0	19372.0	11706.0	8902.0	7659.0	771.0	1998.0	743.0	5753.0	995730.0	1286544.97735
IXI461-Guys-0998	2072.0	1860.0	5006.0	2973.0	1969.0	8627.0	10831.0	10459.0	2049.0	12362.0	6730.0	7290.0	4062.0	11595.0	2217.0	2981.0	3953.0	2308.0	3095.0	1988.0	8782.0	2683.0	10622.0	7920.0	2048.0	14788.0	19550.0	11234.0	10587.0	10206.0	653.0	2435.0	859.0	6356.0	1104526.0	1529628.48445
IXI462-IOP-1042	2183.0	1741.0	4624.0	1794.0	1171.0	8377.0	9191.0	6867.0	1424.0	10326.0	5666.0	4542.0	4574.0	7306.0	1773.0	2136.0	3681.0	2103.0	2893.0	1320.0	6886.0	1764.0	7515.0	7179.0	2671.0	12652.0	19363.0	11153.0	9245.0	8748.0	787.0	1763.0	866.0	4841.0	1001381.0	1427594.30563
IXI463-IOP-1043	3042.0	1297.0	5076.0	2489.0	1747.0	7633.0	10376.0	12454.0	1930.0	10546.0	6844.0	4121.0	4929.0	8743.0	1480.0	2529.0	5014.0	2623.0	3531.0	1769.0	7322.0	1862.0	10987.0	7271.0	2239.0	13384.0	17439.0	10556.0	9913.0	9079.0	752.0	2175.0	992.0	6149.0	1086582.0	1432429.36059
IXI464-IOP-1029	2038.0	1060.0	5154.0	2423.0	1664.0	6233.0	9794.0	12217.0	2086.0	10184.0	6292.0	4735.0	5705.0	10241.0	1742.0	3212.0	3689.0	1613.0	3221.0	1554.0	7214.0	1654.0	8910.0	6787.0	2216.0	11015.0	17327.0	10266.0	10774.0	9052.0	806.0	1884.0	853.0	5729.0	1056699.0	1438203.4697
IXI465-HH-2176	2111.0	1334.0	4926.0	3873.0	1625.0	7250.0	8963.0	9637.0	2281.0	9354.0	6231.0	5242.0	3768.0	9090.0	1600.0	2854.0	4476.0	2405.0	2942.0	1998.0	7573.0	2833.0	9110.0	8505.0	2575.0	13583.0	20540.0	11716.0	9603.0	9886.0	688.0	2212.0	755.0	6403.0	1079749.0	1674799.28585
IXI467-Guys-0983	1691.0	1401.0	6613.0	2075.0	2198.0	8347.0	9164.0	8642.0	2314.0	8353.0	6773.0	4654.0	4586.0	7956.0	1874.0	3413.0	3501.0	2015.0	2789.0	1601.0	7893.0	2166.0	11200.0	9185.0	1759.0	13602.0	19375.0	12227.0	9562.0	10659.0	948.0	2364.0	850.0	6155.0	1015324.0	1461424.92564
IXI468-Guys-0985	2139.0	1041.0	6298.0	2554.0	2315.0	9960.0	12918.0	13250.0	3122.0	12685.0	6827.0	6669.0	4739.0	9777.0	1920.0	3203.0	4426.0	2010.0	3043.0	1945.0	8816.0	2574.0	12263.0	9868.0	2079.0	14255.0	21877.0	13645.0	10860.0	10418.0	1215.0	3193.0	929.0	7252.0	1121773.0	1600102.92504
IXI469-IOP-1136	3137.0	1304.0	6628.0	2454.0	1764.0	9784.0	13551.0	11522.0	3797.0	12200.0	8026.0	6836.0	5883.0	11858.0	2188.0	2925.0	5051.0	2713.0	3406.0	1603.0	9407.0	2863.0	13722.0	10235.0	1990.0	15500.0	24617.0	13237.0	14086.0	10295.0	1101.0	1941.0	1145.0	7480.0	1233289.0	1616077.24867
IXI470-IOP-1030	3148.0	1690.0	6269.0	3845.0	1839.0	8932.0	13152.0	14349.0	3274.0	15518.0	8868.0	8336.0	6188.0	14752.0	2483.0	3500.0	6086.0	2787.0	4855.0	2782.0	8731.0	3819.0	11658.0	10788.0	2532.0	16227.0	23764.0	14147.0	17053.0	11587.0	965.0	2053.0	1162.0	8430.0	1447042.0	1907328.10701
IXI473-IOP-1137	2292.0	1786.0	5753.0	3133.0	2332.0	10982.0	10840.0	11850.0	2341.0	13554.0	7598.0	6873.0	5897.0	10105.0	2188.0	2985.0	4178.0	2293.0	3541.0	2130.0	9499.0	2948.0	12805.0	9587.0	2711.0	15896.0	21430.0	14005.0	12011.0	13055.0	874.0	3105.0	1069.0	6080.0	1264684.0	1710480.97206
IXI474-IOP-1138	1746.0	714.0	4292.0	2867.0	1669.0	9852.0	8663.0	9713.0	1780.0	11540.0	6880.0	5719.0	5139.0	8867.0	1924.0	2608.0	3722.0	2019.0	2839.0	2018.0	7027.0	1625.0	10476.0	8528.0	2187.0	14009.0	20292.0	11559.0	11118.0	10126.0	1025.0	2285.0	1060.0	5994.0	995089.0	1299837.49754
IXI475-IOP-1139	2645.0	1407.0	6295.0	3128.0	1449.0	8752.0	10854.0	9775.0	1776.0	11193.0	7542.0	6720.0	5876.0	10298.0	1795.0	3901.0	4259.0	2573.0	3496.0	1639.0	7765.0	1832.0	11343.0	10255.0	1788.0	14925.0	20295.0	14737.0	13438.0	11771.0	969.0	2059.0	1371.0	6586.0	1148557.0	1510424.51554
IXI476-IOP-1140	1418.0	1640.0	3894.0	1919.0	1841.0	6643.0	8094.0	11122.0	1734.0	8421.0	6606.0	4668.0	4134.0	8190.0	1867.0	1983.0	3357.0	2167.0	2314.0	1183.0	5288.0	1281.0	7581.0	4868.0	2415.0	12115.0	15426.0	9652.0	9849.0	8475.0	665.0	2263.0	828.0	4637.0	1047185.0	1476663.30343
IXI477-IOP-1141	1386.0	1773.0	5087.0	2844.0	1357.0	6955.0	8361.0	9140.0	2092.0	10194.0	6623.0	6457.0	4875.0	8489.0	1770.0	3024.0	3835.0	1977.0	2535.0	2215.0	8345.0	2893.0	10972.0	6704.0	2376.0	13363.0	18330.0	9741.0	10959.0	8179.0	1005.0	2385.0	1126.0	7317.0	954757.0	1275945.47992
IXI478-IOP-1142	2711.0	2199.0	6786.0	2732.0	2292.0	8091.0	10688.0	13227.0	2106.0	13839.0	7931.0	5782.0	6826.0	12716.0	1968.0	2902.0	4715.0	2677.0	3052.0	1854.0	9616.0	3301.0	13604.0	8306.0	2561.0	18356.0	21743.0	11148.0	14991.0	12722.0	1431.0	2505.0	1018.0	7227.0	1183353.0	1600483.57358
IXI479-Guys-1034	2625.0	1295.0	3813.0	3088.0	1762.0	6998.0	9825.0	8038.0	2392.0	11658.0	6551.0	6640.0	3612.0	9467.0	1996.0	3163.0	4429.0	2015.0	3452.0	2202.0	7775.0	2125.0	11086.0	8669.0	2352.0	12434.0	18947.0	11394.0	10318.0	9780.0	774.0	2332.0	1001.0	6402.0	1016260.0	1372869.7641
IXI480-Guys-1033	2235.0	1296.0	4444.0	3183.0	1973.0	7587.0	10213.0	7778.0	1909.0	12722.0	6459.0	7370.0	4376.0	9509.0	1831.0	2952.0	3337.0	1983.0	3534.0	2248.0	7953.0	2117.0	11491.0	7957.0	2334.0	13807.0	16719.0	11560.0	10835.0	9720.0	845.0	2292.0	1288.0	6095.0	1026792.0	1383538.3955
IXI481-HH-2175	2773.0	1723.0	5925.0	2410.0	2115.0	8900.0	12566.0	11268.0	2309.0	11014.0	6022.0	4637.0	4892.0	9076.0	1724.0	2860.0	3381.0	2113.0	3069.0	1527.0	7875.0	2550.0	11823.0	7740.0	2020.0	11741.0	19034.0	10603.0	11394.0	8822.0	1231.0	2759.0	1187.0	7148.0	1052501.0	1476835.85135
IXI482-HH-2178	1821.0	1467.0	7088.0	2480.0	1627.0	7399.0	8668.0	8789.0	2599.0	8791.0	7502.0	5286.0	4838.0	9964.0	2208.0	3121.0	3471.0	1996.0	3425.0	1550.0	8586.0	2679.0	12015.0	6672.0	2023.0	15305.0	21013.0	9483.0	12562.0	9904.0	920.0	1595.0	1229.0	7793.0	1000771.0	1340359.0594
IXI483-HH-2177	2424.0	2668.0	6766.0	3794.0	1898.0	8503.0	11682.0	10854.0	2998.0	11666.0	7713.0	5746.0	5373.0	11805.0	1862.0	3747.0	5546.0	2321.0	3966.0	2264.0	10789.0	3269.0	13996.0	11309.0	3490.0	16752.0	24735.0	15104.0	14041.0	12844.0	713.0	2615.0	1351.0	8995.0	1336996.0	1938308.40865
IXI484-HH-2179	2014.0	2061.0	6943.0	3183.0	2001.0	9009.0	11439.0	11125.0	2221.0	12104.0	8308.0	6032.0	5188.0	9968.0	1950.0	2931.0	4045.0	2807.0	3753.0	2054.0	9531.0	3387.0	12455.0	8414.0	2190.0	15021.0	22476.0	11620.0	11644.0	9616.0	970.0	2647.0	901.0	6465.0	1088307.0	1487119.57969
IXI485-HH-2180	1670.0	1642.0	5292.0	1925.0	1446.0	5849.0	9195.0	11146.0	2063.0	8661.0	6504.0	4516.0	5188.0	9060.0	1481.0	2600.0	4091.0	2133.0	3488.0	1386.0	6716.0	2649.0	10913.0	7058.0	2838.0	14002.0	19088.0	10823.0	8688.0	10339.0	990.0	2537.0	1096.0	7070.0	913395.0	955761.094984
IXI486-Guys-1005	1290.0	773.0	4108.0	2302.0	1500.0	5313.0	7123.0	6336.0	1155.0	8591.0	5064.0	5397.0	3237.0	6601.0	1342.0	2692.0	2733.0	1730.0	2601.0	1439.0	5288.0	1836.0	7931.0	5506.0	1182.0	9859.0	16019.0	8996.0	7497.0	5962.0	751.0	2115.0	513.0	4899.0	831141.0	1145135.40575
IXI487-Guys-1037	1502.0	1401.0	5504.0	3629.0	2290.0	9566.0	12255.0	13407.0	2729.0	11088.0	8290.0	6840.0	5778.0	10685.0	1965.0	2939.0	5786.0	3196.0	4502.0	1987.0	10261.0	3226.0	12003.0	11360.0	2302.0	18140.0	19994.0	15166.0	9945.0	10699.0	1054.0	2603.0	1001.0	6944.0	1221837.0	1702047.85245
IXI488-Guys-1015	2517.0	1235.0	5285.0	3510.0	2139.0	9362.0	11444.0	11128.0	2205.0	12460.0	7115.0	6791.0	5195.0	11342.0	1849.0	3763.0	3916.0	2142.0	3378.0	2021.0	11548.0	2782.0	10518.0	8051.0	2796.0	15063.0	21227.0	12474.0	11668.0	11054.0	940.0	2752.0	1086.0	7011.0	1131637.0	1565823.70263
IXI489-Guys-1014	2065.0	1324.0	4937.0	3234.0	2889.0	8989.0	9310.0	9665.0	2246.0	9717.0	6345.0	7085.0	4435.0	9003.0	2209.0	3595.0	3263.0	1939.0	2441.0	2108.0	9861.0	2970.0	12570.0	7782.0	2018.0	14416.0	21609.0	12361.0	10390.0	12123.0	916.0	2704.0	971.0	6484.0	1054254.0	1525105.80256
IXI490-Guys-1018	2250.0	1457.0	4723.0	3070.0	1800.0	7657.0	9542.0	10706.0	2158.0	10844.0	5968.0	5903.0	3950.0	8822.0	1627.0	2591.0	3207.0	2118.0	2553.0	2035.0	8492.0	2716.0	12041.0	6965.0	1854.0	12487.0	17552.0	8774.0	8684.0	9520.0	901.0	1894.0	750.0	5333.0	982030.0	1395495.42802
IXI491-Guys-1032	2177.0	1442.0	5089.0	2659.0	1864.0	8747.0	9520.0	9995.0	2149.0	10666.0	6772.0	5714.0	4317.0	8904.0	1709.0	3494.0	3416.0	1953.0	2830.0	2148.0	9891.0	2435.0	12841.0	6578.0	1690.0	12632.0	19345.0	9573.0	11083.0	9686.0	887.0	2139.0	909.0	5271.0	1022061.0	1423123.34569
IXI492-Guys-1022	2693.0	1209.0	5692.0	2299.0	1910.0	7895.0	10477.0	9723.0	1855.0	8840.0	5902.0	4982.0	4682.0	9261.0	1659.0	2427.0	3063.0	1636.0	3037.0	1696.0	7756.0	1975.0	9322.0	6670.0	1477.0	11225.0	19771.0	10435.0	10804.0	9142.0	694.0	2112.0	653.0	6049.0	1047504.0	1504445.89254
IXI493-Guys-1007	3374.0	1444.0	6573.0	2901.0	1809.0	9913.0	12022.0	11763.0	2500.0	12411.0	7386.0	6495.0	4922.0	12086.0	1771.0	2976.0	3763.0	1971.0	2714.0	1741.0	10277.0	2837.0	12104.0	9343.0	2041.0	13133.0	19851.0	12824.0	11411.0	10003.0	887.0	2570.0	748.0	5851.0	1124957.0	1589814.07235
IXI494-Guys-1008	2135.0	2022.0	5730.0	3716.0	2390.0	9961.0	11854.0	12152.0	3154.0	12117.0	8019.0	7579.0	5078.0	11958.0	1776.0	3323.0	4913.0	2713.0	3774.0	2260.0	8963.0	2545.0	12454.0	11413.0	2774.0	16340.0	20051.0	13833.0	12102.0	12329.0	1141.0	2967.0	1088.0	7901.0	1224414.0	1817911.12853
IXI495-Guys-1009	2265.0	1154.0	6140.0	2864.0	1747.0	8674.0	10070.0	10023.0	2379.0	9970.0	6640.0	5292.0	3794.0	9873.0	1698.0	3348.0	3714.0	2119.0	2946.0	2143.0	8975.0	2608.0	13533.0	8415.0	2221.0	13928.0	22303.0	10432.0	10366.0	9848.0	765.0	1888.0	915.0	6761.0	1083402.0	1619320.18809
IXI496-Guys-1045	2011.0	1733.0	4151.0	2567.0	1518.0	7481.0	10562.0	9795.0	1809.0	9483.0	6342.0	5264.0	4335.0	10248.0	1481.0	2741.0	3233.0	2195.0	2643.0	2081.0	6709.0	2536.0	10093.0	6080.0	1961.0	11551.0	16507.0	8896.0	9123.0	8153.0	757.0	2146.0	744.0	5324.0	891426.0	1273926.52203
IXI497-Guys-1002	2442.0	1264.0	7287.0	2961.0	2163.0	11076.0	11851.0	10862.0	3027.0	11731.0	7827.0	6910.0	4858.0	11414.0	1443.0	3558.0	3791.0	1864.0	3469.0	2403.0	12704.0	2886.0	13359.0	9304.0	2737.0	12706.0	25004.0	13402.0	12913.0	10259.0	816.0	2086.0	1099.0	7577.0	1232084.0	1810812.01571
IXI498-Guys-1050	1555.0	1252.0	4327.0	2010.0	1942.0	7657.0	8273.0	9238.0	1392.0	9264.0	6207.0	4244.0	4369.0	8383.0	1521.0	2766.0	3166.0	1723.0	2676.0	1413.0	8169.0	2560.0	10598.0	7027.0	2219.0	12776.0	17550.0	10053.0	9639.0	8105.0	802.0	2370.0	963.0	5820.0	952947.0	1355164.16616
IXI499-Guys-1004	1960.0	1222.0	5607.0	2026.0	2129.0	8754.0	10813.0	10965.0	2057.0	9365.0	6744.0	4999.0	4850.0	9446.0	1834.0	3032.0	3600.0	2037.0	2893.0	1275.0	7788.0	2853.0	11251.0	7649.0	1781.0	12612.0	18912.0	9933.0	10993.0	9663.0	1007.0	2314.0	990.0	6116.0	1046972.0	1674356.22397
IXI500-Guys-1017	2559.0	1341.0	5647.0	3401.0	2075.0	10639.0	13768.0	11546.0	3293.0	11851.0	8205.0	6790.0	6027.0	11664.0	1892.0	3925.0	4672.0	3263.0	4112.0	2087.0	10344.0	3003.0	12830.0	10587.0	2972.0	16881.0	23573.0	13887.0	12746.0	12308.0	1013.0	2595.0	1371.0	7511.0	1285897.0	1866101.7979
IXI501-Guys-1016	2091.0	754.0	6078.0	2871.0	1908.0	9687.0	10505.0	10391.0	2037.0	11731.0	6608.0	6789.0	4905.0	9858.0	1877.0	3877.0	4538.0	2374.0	3142.0	2240.0	7566.0	2559.0	11188.0	9477.0	2904.0	14143.0	18674.0	13668.0	10530.0	10517.0	866.0	2564.0	939.0	5787.0	1114302.0	1576712.44003
IXI502-Guys-1020	2219.0	1993.0	5531.0	2221.0	2126.0	8107.0	9508.0	8070.0	2244.0	9717.0	6444.0	5283.0	4886.0	10273.0	1818.0	3171.0	3858.0	1886.0	3682.0	1630.0	8447.0	2728.0	11887.0	7524.0	2451.0	12260.0	19152.0	9746.0	10961.0	8369.0	737.0	2124.0	922.0	6450.0	959922.0	1341554.24873
IXI503-Guys-1021	2636.0	1880.0	4712.0	1834.0	2305.0	9902.0	12919.0	12457.0	2087.0	11352.0	7399.0	5213.0	4107.0	10608.0	2291.0	2809.0	3727.0	2237.0	2881.0	1262.0	9080.0	3115.0	12078.0	8245.0	2725.0	12945.0	19293.0	11909.0	11703.0	11735.0	955.0	2750.0	989.0	6802.0	1174103.0	1679454.58558
IXI504-Guys-1025	2489.0	2126.0	6730.0	2041.0	2151.0	8494.0	10380.0	8432.0	2467.0	11397.0	7566.0	5774.0	5726.0	10691.0	2020.0	2964.0	4702.0	2304.0	3815.0	1043.0	7391.0	3439.0	11364.0	8133.0	2458.0	14930.0	18012.0	12518.0	11474.0	11029.0	818.0	2368.0	789.0	6851.0	1166949.0	1678794.31533
IXI505-Guys-1026	1963.0	1188.0	5050.0	1957.0	1644.0	6298.0	8571.0	8226.0	1932.0	10239.0	5816.0	3633.0	4172.0	8137.0	1737.0	2679.0	2930.0	1947.0	2542.0	1440.0	6192.0	2044.0	10718.0	6722.0	1513.0	11365.0	19489.0	9183.0	10091.0	7694.0	927.0	2309.0	956.0	5535.0	880709.0	1224612.3886
IXI506-Guys-1035	3128.0	1941.0	5825.0	2700.0	2342.0	8893.0	11029.0	10412.0	2282.0	10956.0	7269.0	6081.0	5475.0	10356.0	1933.0	3588.0	4889.0	2085.0	3609.0	1480.0	7744.0	3192.0	12737.0	8279.0	2559.0	14967.0	22583.0	12409.0	13330.0	9736.0	961.0	2987.0	1025.0	7410.0	1120097.0	1628586.93003
IXI507-Guys-1036	2452.0	1629.0	5939.0	2278.0	1838.0	8853.0	10167.0	11617.0	2749.0	11325.0	7682.0	5505.0	5225.0	11838.0	1945.0	3127.0	3887.0	2302.0	3383.0	1801.0	7339.0	3086.0	11891.0	8365.0	2639.0	13836.0	20204.0	11763.0	10695.0	9169.0	791.0	2789.0	1036.0	6594.0	1110984.0	1684988.62625
IXI508-HH-2268	1742.0	1518.0	5368.0	2591.0	1828.0	8077.0	10065.0	8313.0	1662.0	11751.0	7029.0	4793.0	4266.0	8458.0	1823.0	2413.0	4369.0	2125.0	2860.0	2050.0	7582.0	1983.0	10568.0	7703.0	2096.0	11634.0	17357.0	10131.0	11193.0	7606.0	772.0	2393.0	1284.0	6323.0	930716.0	1352167.61692
IXI510-IOP-1143	2134.0	1707.0	6091.0	2852.0	1565.0	8644.0	11423.0	11612.0	2919.0	11773.0	8007.0	7238.0	6153.0	11375.0	1963.0	3428.0	4572.0	2403.0	2767.0	2523.0	9794.0	3356.0	14229.0	8977.0	2927.0	14327.0	23766.0	11978.0	12416.0	11348.0	1151.0	2131.0	1215.0	7170.0	1168494.0	1574062.46053
IXI511-HH-2238	1806.0	1740.0	5569.0	2001.0	1836.0	7299.0	9600.0	8731.0	1914.0	8484.0	6122.0	4537.0	4215.0	9437.0	1869.0	2837.0	3367.0	2196.0	2898.0	1269.0	7833.0	2462.0	10489.0	6784.0	2055.0	11600.0	15605.0	10810.0	10094.0	9331.0	822.0	2534.0	833.0	5024.0	942964.0	1334663.72392
IXI512-Guys-1054	2146.0	1411.0	5232.0	2510.0	2169.0	8958.0	9607.0	7600.0	2467.0	10484.0	7600.0	5177.0	4543.0	9352.0	1937.0	3543.0	3553.0	2132.0	3012.0	1709.0	7951.0	3067.0	12135.0	9210.0	2554.0	13795.0	20129.0	12545.0	10899.0	11307.0	699.0	2350.0	1080.0	7235.0	1004493.0	1511625.77902
IXI515-HH-2377	2502.0	1668.0	4839.0	1838.0	1903.0	8041.0	9116.0	10688.0	2012.0	8606.0	6398.0	4566.0	4498.0	9605.0	1552.0	2823.0	4071.0	2022.0	3422.0	1235.0	7498.0	2892.0	10865.0	8975.0	2212.0	13716.0	20497.0	11308.0	12178.0	11291.0	1000.0	2067.0	1095.0	7272.0	980626.0	1380649.8436
IXI516-HH-2297	2574.0	991.0	4844.0	2409.0	1577.0	6102.0	10064.0	9168.0	2047.0	9440.0	6039.0	4943.0	4529.0	9870.0	1906.0	3361.0	3934.0	1931.0	2683.0	1602.0	7104.0	2241.0	11543.0	7768.0	1524.0	12681.0	20832.0	10863.0	11658.0	9479.0	1045.0	1751.0	946.0	5576.0	973064.0	1484697.76658
IXI517-IOP-1144	2778.0	2091.0	6141.0	2263.0	2265.0	8061.0	11549.0	12516.0	3181.0	13430.0	8648.0	5333.0	5625.0	10833.0	2112.0	2675.0	4535.0	2819.0	4120.0	1190.0	9393.0	3114.0	12414.0	9341.0	4004.0	18096.0	21593.0	12642.0	12537.0	12406.0	1289.0	2643.0	940.0	7265.0	1181332.0	1596377.79359
IXI518-HH-2239	2234.0	1657.0	5491.0	2286.0	1440.0	6226.0	10278.0	9198.0	1562.0	9630.0	6308.0	5744.0	4781.0	10508.0	1430.0	3483.0	2925.0	1744.0	2836.0	1326.0	8298.0	3180.0	12221.0	8408.0	1881.0	12450.0	21084.0	10396.0	9379.0	9111.0	926.0	2615.0	1017.0	6654.0	969712.0	1440757.4133
IXI519-HH-2240	3067.0	1430.0	7110.0	3304.0	2480.0	9607.0	16600.0	11533.0	2634.0	10405.0	7761.0	5953.0	5624.0	13829.0	1902.0	3522.0	4201.0	2572.0	3433.0	2052.0	10593.0	3290.0	15790.0	9137.0	2495.0	15908.0	22013.0	14347.0	12553.0	12939.0	876.0	3054.0	1135.0	6872.0	1241303.0	1773964.88592
IXI521-HH-2353	2203.0	1976.0	5117.0	2045.0	1704.0	7063.0	9050.0	10354.0	2240.0	9196.0	6391.0	4229.0	4919.0	8441.0	1869.0	3065.0	3535.0	1877.0	2666.0	1310.0	5517.0	2616.0	8948.0	7125.0	2127.0	12152.0	16486.0	11830.0	11221.0	8656.0	758.0	2720.0	1004.0	6619.0	1029769.0	1521441.93384
IXI522-HH-2453	2478.0	1763.0	5618.0	3291.0	1973.0	7960.0	11430.0	9876.0	2986.0	12413.0	7257.0	5960.0	3540.0	10978.0	1716.0	3639.0	5046.0	2318.0	3792.0	2475.0	8860.0	2628.0	13099.0	11434.0	2910.0	15431.0	22168.0	14224.0	13653.0	12697.0	890.0	2644.0	1246.0	7846.0	1198992.0	1612599.94703
IXI523-Guys-1056	2219.0	1476.0	5928.0	2403.0	2220.0	9131.0	11131.0	11346.0	2381.0	10793.0	6345.0	5479.0	4349.0	9305.0	2344.0	3217.0	3501.0	1918.0	3175.0	1454.0	8329.0	2748.0	11607.0	8733.0	2708.0	13590.0	22569.0	12620.0	11393.0	9042.0	962.0	2508.0	1089.0	6646.0	1038196.0	1526699.57345
IXI524-HH-2412	2306.0	1411.0	4782.0	2371.0	1394.0	8767.0	11347.0	9605.0	2485.0	11534.0	7257.0	4916.0	4606.0	10912.0	1899.0	3774.0	5305.0	2511.0	4063.0	1730.0	8314.0	2509.0	12446.0	7634.0	2287.0	13356.0	22364.0	13241.0	12652.0	10222.0	851.0	2406.0	1240.0	7593.0	1091666.0	1577193.91263
IXI525-HH-2413	2660.0	946.0	4872.0	2883.0	2316.0	9596.0	13032.0	12207.0	2399.0	11530.0	9093.0	5674.0	5915.0	13316.0	2244.0	2966.0	3748.0	2856.0	3982.0	1578.0	8838.0	2506.0	11751.0	10722.0	2691.0	13929.0	19544.0	13643.0	11194.0	11226.0	977.0	2298.0	942.0	7245.0	1163340.0	1604364.77688
IXI526-HH-2392	1961.0	1232.0	3260.0	1977.0	1557.0	7265.0	8331.0	7505.0	1346.0	7623.0	5260.0	3761.0	3456.0	6646.0	1695.0	1966.0	2973.0	1615.0	2149.0	1380.0	5827.0	2027.0	8774.0	5100.0	1326.0	9774.0	14446.0	6781.0	8042.0	6825.0	620.0	1809.0	770.0	4914.0	796318.0	822205.874982
IXI527-HH-2376	4162.0	2278.0	6815.0	3281.0	2064.0	10368.0	15064.0	14403.0	2958.0	14609.0	8464.0	7680.0	6643.0	13841.0	2024.0	3909.0	4975.0	3241.0	3496.0	2220.0	11222.0	3537.0	15753.0	12167.0	2398.0	18574.0	25515.0	14825.0	15443.0	12842.0	1109.0	2856.0	1558.0	8537.0	1480608.0	1973695.00212
